EmpID | StartDate | ExitDate | Title | BusinessUnit | EmployeeStatus | PayZone | EmployeeClassificationType | TerminationType | Division | State | JobFunctionDescription | Performance Score | Current Employee Rating | LastName | DOB | 
3583 | 28-Apr-21 | 18-Apr-22 | Production Technician I | WBL | Active | Zone C | Temporary | Retirement | Field Operations | MA | Construction Manager | Needs Improvement | 4 | Huynh | 1958 | 
3584 | 14-Aug-20 |  | Production Technician I | BPC | Active | Zone C | Full-Time | Unk | Field Operations | MA | Lineman | Fully Meets | 4 | Armstrong | 1987 | 
3585 | 22-Dec-21 |  | Production Technician I | CCDR | Active | Zone A | Full-Time | Unk | Yard (Material Handling) | MA | Laborer | Fully Meets | 4 | Everett | 1992 | 
3586 | 01-Feb-19 | 10-Feb-19 | Production Technician I | EW | Active | Zone B | Full-Time | Resignation | People Services | MA | Manager | Fully Meets | 2 | Terrell | 2000 | 
3587 | 10-May-21 | 17-Dec-21 | Production Technician I | MSC | Active | Zone B | Temporary | Resignation | General - Eng | MA | Administrative | Fully Meets | 2 | Mccullough | 1977 | 
3588 | 25-Jun-19 | 15-Aug-19 | Production Technician I | NEL | Active | Zone C | Full-Time | Retirement | Shop (Fleet) | MA | Mechanic | Fully Meets | 2 | Greer | 1972 | 
3589 | 25-Apr-19 |  | Production Technician I | PL | Active | Zone B | Temporary | Unk | Field Operations | MA | Laborer | Fully Meets | 1 | Roy | 1951 | 
3590 | 25-Feb-21 | 13-Oct-22 | Production Technician I | PYZ | Future Start | Zone C | Full-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 4 | Mullen | 1995 | 
3591 | 23-Nov-21 | 29-May-23 | Production Technician I | SVG | Future Start | Zone B | Part-Time | Voluntary | Field Operations | MA | Supervisor | Needs Improvement | 5 | Ellison | 1998 | 
3592 | 05-Oct-21 | 18-Jun-22 | Production Technician I | TNS | Future Start | Zone B | Full-Time | Voluntary | Field Operations | MA | Technician | Fully Meets | 3 | Guzman | 1998 | 
3593 | 30-May-20 |  | Production Technician I | WBL | Active | Zone A | Full-Time | Unk | General - Con | MA | Foreman | Fully Meets | 1 | Malone | 1949 | 
3594 | 11-Dec-18 |  | Production Technician I | PYZ | Active | Zone B | Part-Time | Unk | Field Operations | MA | Technician | Needs Improvement | 1 | Morrison | 1968 | 
3595 | 22-Sep-20 | 14-Sep-22 | Production Technician I | WBL | Active | Zone A | Temporary | Resignation | Engineers | MA | Technician | Fully Meets | 1 | Stafford | 1952 | 
3596 | 28-Jul-19 |  | Production Technician I | NEL | Active | Zone C | Full-Time | Unk | Splicing | MA | Technician | Needs Improvement | 2 | Medina | 1982 | 
3597 | 06-Jun-20 | 14-Apr-21 | Production Technician II | PYZ | Future Start | Zone C | Part-Time | Retirement | General - Con | MA | Foreman | Fully Meets | 1 | Monroe | 1986 | 
3598 | 28-Sep-18 | 05-Aug-23 | Production Technician II | SVG | Voluntarily Terminated | Zone A | Full-Time | Resignation | Project Management - Eng | MA | Supervisor | Needs Improvement | 1 | Rocha | 1950 | 
3599 | 12-Apr-20 |  | Production Technician II | TNS | Active | Zone A | Temporary | Unk | General - Con | MA | Technician | Fully Meets | 2 | Weeks | 1950 | 
3600 | 01-Nov-22 |  | Production Technician II | WBL | Active | Zone B | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 2 | Dixon | 1949 | 
3601 | 21-Nov-22 |  | Production Technician II | BPC | Active | Zone B | Full-Time | Unk | Wireline Construction | MA | Billing | Fully Meets | 5 | Henson | 1966 | 
3602 | 11-Apr-21 | 24-May-23 | Production Technician II | CCDR | Voluntarily Terminated | Zone B | Part-Time | Involuntary | Engineers | MA | Engineer | Fully Meets | 5 | Davenport | 1994 | 
3603 | 29-Nov-18 | 21-Feb-19 | Production Technician II | EW | Voluntarily Terminated | Zone A | Part-Time | Resignation | Field Operations | MA | Technician | Fully Meets | 2 | Aguirre | 1977 | 
3604 | 16-Jan-19 | 31-Aug-22 | Production Technician II | MSC | Active | Zone B | Full-Time | Resignation | Field Operations | MA | Foreman | Needs Improvement | 4 | Owen | 1948 | 
3605 | 18-Sep-19 |  | Production Technician I | CCDR | Active | Zone C | Temporary | Unk | Engineers | MA | Technician | Fully Meets | 4 | Pitts | 1943 | 
3606 | 01-Aug-19 | 20-Jan-23 | Production Technician I | SVG | Voluntarily Terminated | Zone C | Full-Time | Involuntary | Billable Consultants | MA | Engineer | Fully Meets | 3 | Winters | 1965 | 
3607 | 18-Jun-19 | 14-Apr-21 | Production Technician I | EW | Active | Zone A | Full-Time | Resignation | Project Management - Con | MA | Coordinator | Fully Meets | 5 | Atkins | 1976 | 
3608 | 13-Feb-19 |  | Production Technician I | MSC | Active | Zone C | Part-Time | Unk | Field Operations | MA | Technician | Fully Meets | 3 | Zhang | 1979 | 
3609 | 02-Jun-21 |  | Production Technician I | TNS | Active | Zone B | Full-Time | Unk | Shop (Fleet) | MA | Welder | Fully Meets | 3 | Harmon | 1993 | 
3610 | 11-Oct-18 |  | Production Technician I | PYZ | Active | Zone C | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Myers | 1973 | 
3611 | 09-Mar-21 |  | Production Technician I | WBL | Active | Zone C | Full-Time | Unk | Project Management - Con | MA | Technician | Fully Meets | 2 | Cobb | 1952 | 
3612 | 23-Jan-22 |  | Production Technician I | NEL | Active | Zone A | Part-Time | Unk | Field Operations | MA | Technician | PIP | 4 | Mann | 1984 | 
3613 | 24-Feb-19 |  | Production Technician I | PL | Active | Zone B | Part-Time | Unk | Field Operations | MA | Laborer | Exceeds | 1 | Johnson | 1973 | 
3614 | 08-Jan-20 | 02-Jul-21 | Production Technician I | BPC | Active | Zone B | Temporary | Voluntary | Project Management - Con | MA | Field Project Manager | Fully Meets | 2 | Deleon | 1973 | 
3615 | 13-May-21 | 22-Sep-22 | Production Technician I | CCDR | Future Start | Zone B | Part-Time | Retirement | General - Con | MA | Manager | Exceeds | 2 | Weber | 1986 | 
3616 | 12-Feb-22 |  | Production Technician I | SVG | Active | Zone C | Full-Time | Unk | General - Con | MA | Laborer | Fully Meets | 4 | Lewis | 1981 | 
3617 | 01-Feb-23 |  | Production Technician I | EW | Active | Zone C | Full-Time | Unk | Wireline Construction | MA | Splicer | Fully Meets | 1 | Collier | 1961 | 
3618 | 04-Feb-23 |  | Production Technician I | MSC | Active | Zone B | Temporary | Unk | Splicing | MA | Splicer | Fully Meets | 3 | Roth | 1944 | 
3619 | 23-Mar-23 | 01-May-23 | Production Technician I | TNS | Active | Zone A | Full-Time | Involuntary | General - Con | MA | Technician | Fully Meets | 3 | Bowers | 1984 | 
3620 | 22-Mar-23 | 14-Jul-23 | Production Technician I | PYZ | Active | Zone A | Temporary | Involuntary | General - Eng | MA | Specialist | Fully Meets | 2 | Ramirez | 1994 | 
3621 | 28-Nov-18 |  | Production Technician I | WBL | Active | Zone A | Full-Time | Unk | Wireless | MA | Laborer | Fully Meets | 2 | Franco | 1997 | 
3622 | 09-Jul-20 | 10-Jul-21 | Production Technician II | SVG | Active | Zone A | Temporary | Resignation | Field Operations | MA | Laborer | Fully Meets | 3 | Fleming | 1995 | 
3623 | 11-Feb-19 |  | Production Technician II | EW | Active | Zone A | Full-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Kline | 1958 | 
3624 | 09-Jan-20 |  | Production Technician II | MSC | Active | Zone B | Part-Time | Unk | Technology / It | MA | Engineer | Fully Meets | 4 | Higgins | 1996 | 
3625 | 11-Nov-21 | 31-Jul-22 | Production Technician II | TNS | Voluntarily Terminated | Zone B | Part-Time | Resignation | Engineers | MA | Engineer | Fully Meets | 5 | Dodson | 1975 | 
3626 | 15-May-21 |  | Production Technician II | PYZ | Active | Zone B | Temporary | Unk | Field Operations | MA | Foreman | Fully Meets | 2 | Sandoval | 1993 | 
3627 | 21-Aug-19 | 28-Oct-22 | Production Technician II | WBL | Voluntarily Terminated | Zone C | Full-Time | Resignation | Field Operations | MA | Supervisor | Fully Meets | 3 | Harrell | 1967 | 
3628 | 18-Sep-20 |  | Production Technician II | NEL | Active | Zone B | Part-Time | Unk | Engineers | MA | Technician | Fully Meets | 3 | Barber | 1946 | 
3629 | 27-Aug-22 | 03-Dec-22 | Production Technician I | NEL | Voluntarily Terminated | Zone B | Full-Time | Voluntary | Field Operations | MA | Laborer | Fully Meets | 5 | Lowery | 1983 | 
3630 | 23-Feb-19 |  | Production Technician I | MSC | Active | Zone B | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 5 | Briggs | 1965 | 
3631 | 08-Aug-22 | 25-Oct-22 | Production Technician I | EW | Active | Zone C | Full-Time | Retirement | Wireline Construction | MA | Apprentice | Fully Meets | 3 | Becker | 1947 | 
3632 | 24-Sep-22 | 24-Oct-22 | Production Technician I | CCDR | Active | Zone C | Full-Time | Involuntary | Field Operations | MA | Foreman | Fully Meets | 3 | Oconnell | 1945 | 
3633 | 21-Mar-22 |  | Production Technician I | BPC | Active | Zone B | Temporary | Unk | Aerial | MA | Laborer | Fully Meets | 5 | Ware | 1987 | 
3634 | 23-Jun-23 | 26-Jul-23 | Production Technician I | PYZ | Active | Zone B | Full-Time | Retirement | General - Sga | MA | Supervisor | Fully Meets | 5 | Haley | 1962 | 
3635 | 26-Oct-20 |  | Production Technician I | WBL | Active | Zone C | Part-Time | Unk | Yard (Material Handling) | MA | Runner | Fully Meets | 4 | Bates | 1978 | 
3636 | 29-Jan-20 |  | Production Technician I | NEL | Active | Zone B | Temporary | Unk | Catv | MA | Supervisor | Fully Meets | 3 | Chandler | 1982 | 
3637 | 23-Apr-22 |  | Production Technician I | PL | Active | Zone C | Full-Time | Unk | Aerial | MA | Engineer | Fully Meets | 3 | Pruitt | 1995 | 
3638 | 15-Jun-23 |  | Production Technician I | BPC | Active | Zone C | Part-Time | Unk | Field Operations | MA | Inspector | Fully Meets | 3 | Roth | 1978 | 
3639 | 19-Sep-19 | 14-Apr-20 | Production Technician I | CCDR | Future Start | Zone C | Full-Time | Retirement | Field Operations | MA | Runner | Fully Meets | 3 | Acosta | 1966 | 
3640 | 07-Jan-23 |  | Production Technician I | SVG | Active | Zone A | Temporary | Unk | Field Operations | MA | Foreman | Fully Meets | 3 | House | 2000 | 
3641 | 07-Feb-20 | 01-May-21 | Production Technician I | EW | Future Start | Zone B | Full-Time | Voluntary | General - Con | MA | Operator | Fully Meets | 3 | Ellis | 1971 | 
3642 | 29-Apr-20 | 12-Nov-21 | Production Technician I | MSC | Future Start | Zone B | Full-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 3 | Carrillo | 1978 | 
3643 | 16-Apr-20 |  | Production Technician I | TNS | Active | Zone A | Full-Time | Unk | Catv | MA | Laborer | Fully Meets | 3 | Whitehead | 1961 | 
3644 | 16-Jun-22 |  | Production Technician I | PYZ | Active | Zone B | Full-Time | Unk | Field Operations | MA | Laborer | Fully Meets | 3 | Andrews | 1986 | 
3645 | 22-Jul-19 |  | Production Technician I | WBL | Active | Zone C | Full-Time | Unk | General - Con | MA | Technician | Fully Meets | 3 | Rhodes | 1977 | 
3646 | 22-Apr-23 |  | Production Technician II | SVG | Active | Zone A | Full-Time | Unk | Splicing | MA | Splicer | Fully Meets | 3 | Rodriguez | 1968 | 
3647 | 28-Dec-20 | 30-Jan-21 | Production Technician II | EW | Voluntarily Terminated | Zone A | Part-Time | Involuntary | Engineers | MA | Engineer | Fully Meets | 3 | Arias | 1966 | 
3648 | 23-Feb-22 |  | Production Technician II | MSC | Active | Zone A | Full-Time | Unk | Aerial | MA | Lineman | Exceeds | 4 | Hensley | 1948 | 
3649 | 13-Aug-22 |  | Production Technician II | TNS | Active | Zone A | Part-Time | Unk | Field Operations | MA | Technician | Exceeds | 4 | Ruiz | 1968 | 
3650 | 03-Oct-19 | 28-Feb-22 | Production Technician II | PYZ | Voluntarily Terminated | Zone B | Part-Time | Retirement | Field Operations | MA | Laborer | Fully Meets | 3 | Stanley | 1991 | 
3651 | 14-Oct-19 |  | Production Technician II | WBL | Active | Zone C | Full-Time | Unk | General - Con | MA | Lineman | Fully Meets | 3 | Meyer | 1991 | 
3652 | 30-Aug-19 | 27-Aug-22 | Production Technician I | NEL | Voluntarily Terminated | Zone C | Part-Time | Resignation | Field Operations | MA | Supervisor | Fully Meets | 3 | Dillon | 1946 | 
3653 | 04-Feb-21 | 30-Jul-23 | Production Technician I | PL | Voluntarily Terminated | Zone B | Part-Time | Voluntary | General - Con | MA | Foreman | Exceeds | 3 | Bray | 1995 | 
3654 | 23-Nov-22 |  | Production Technician I | PYZ | Active | Zone A | Part-Time | Unk | Aerial | MA | Lineman | Exceeds | 4 | Gates | 1995 | 
3655 | 25-Feb-23 |  | Production Technician I | SVG | Active | Zone C | Full-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Kemp | 1998 | 
3656 | 15-Dec-19 |  | Production Technician I | TNS | Active | Zone B | Part-Time | Unk | Underground | MA | Laborer | Exceeds | 5 | Mcmahon | 2001 | 
3657 | 29-Aug-21 |  | Production Technician I | WBL | Active | Zone C | Full-Time | Unk | General - Con | MA | Flagger | Fully Meets | 4 | Walls | 1992 | 
3658 | 04-Nov-22 | 07-Jul-23 | Production Technician I | BPC | Active | Zone C | Temporary | Involuntary | Project Management - Con | MA | Technician | Fully Meets | 3 | Gillespie | 1966 | 
3659 | 02-Oct-19 | 13-Oct-19 | Production Technician I | CCDR | Active | Zone A | Part-Time | Voluntary | Field Operations | MA | Engineer | Exceeds | 1 | Baldwin | 1989 | 
3660 | 24-May-19 |  | Production Technician I | EW | Active | Zone A | Full-Time | Unk | Field Operations | MA | Supervisor | Exceeds | 3 | Hester | 1974 | 
3661 | 28-Feb-22 | 05-Sep-22 | Production Technician I | MSC | Active | Zone C | Temporary | Involuntary | Executive | MA | Vp | Fully Meets | 3 | Brennan | 1952 | 
3662 | 13-Jun-23 |  | Production Technician I | NEL | Active | Zone B | Temporary | Unk | Wireline Construction | MA | Laborer | Exceeds | 2 | Berry | 1973 | 
3663 | 07-Oct-19 | 22-Jan-22 | Production Technician I | PL | Future Start | Zone B | Full-Time | Retirement | General - Con | MA | Foreman | Exceeds | 3 | Anderson | 1977 | 
3664 | 06-Oct-20 | 12-Jan-22 | Production Technician I | PYZ | Future Start | Zone C | Part-Time | Involuntary | Field Operations | MA | Locator | Fully Meets | 3 | Garza | 1956 | 
3665 | 22-Nov-19 |  | Production Technician I | SVG | Active | Zone B | Temporary | Unk | Field Operations | MA | Field Technician | Fully Meets | 3 | Bowen | 1985 | 
3666 | 29-Apr-22 | 21-Jan-23 | Production Technician I | TNS | Active | Zone A | Full-Time | Involuntary | Field Operations | MA | Laborer | Fully Meets | 3 | Peters | 1956 | 
3667 | 11-Dec-22 | 28-Apr-23 | Production Technician I | WBL | Active | Zone B | Temporary | Resignation | Billable Consultants | MA | Technician | Fully Meets | 3 | Warren | 1998 | 
3668 | 06-Aug-23 | 06-Aug-23 | Production Technician I | BPC | Active | Zone C | Full-Time | Voluntary | Underground | MA | Operator | Needs Improvement | 3 | Allen | 1996 | 
3669 | 28-Mar-20 | 12-Mar-23 | Production Technician I | CCDR | Voluntarily Terminated | Zone A | Temporary | Retirement | Finance & Accounting | MA | Clerk | Fully Meets | 3 | Hines | 1967 | 
3670 | 11-Aug-22 | 27-Mar-23 | Production Technician II | SVG | Active | Zone A | Full-Time | Resignation | Billable Consultants | MA | Engineer | Needs Improvement | 3 | Atkinson | 1969 | 
3671 | 26-Jan-23 | 19-Jun-23 | Production Technician II | EW | Voluntarily Terminated | Zone A | Temporary | Involuntary | Splicing | MA | Splicer | Needs Improvement | 3 | Hayes | 1989 | 
3672 | 14-Jan-19 |  | Production Technician II | MSC | Active | Zone A | Full-Time | Unk | General - Con | MA | Foreman | Fully Meets | 3 | Valenzuela | 1991 | 
3673 | 11-Jun-22 | 10-Jan-23 | Production Technician II | TNS | Voluntarily Terminated | Zone B | Temporary | Voluntary | People Services | MA | Manager | Fully Meets | 3 | Zuniga | 1973 | 
3674 | 25-Jun-20 | 02-Mar-22 | Production Technician II | BPC | Voluntarily Terminated | Zone C | Part-Time | Voluntary | Engineers | MA | Engineer | Fully Meets | 3 | Shields | 1996 | 
3675 | 08-Jun-20 | 29-Dec-22 | Production Technician II | CCDR | Active | Zone C | Full-Time | Resignation | Engineers | MA | Technician | Fully Meets | 3 | Mays | 1952 | 
3676 | 29-Aug-18 |  | Production Technician I | BPC | Active | Zone B | Part-Time | Unk | Yard (Material Handling) | MA | Associate | Fully Meets | 3 | Robinson | 1993 | 
3677 | 01-Oct-22 |  | Production Technician I | CCDR | Active | Zone A | Full-Time | Unk | Field Operations | MA | Supervisor | Fully Meets | 3 | Bailey | 1960 | 
3678 | 22-Jul-21 |  | Production Technician I | SVG | Active | Zone A | Full-Time | Unk | General - Eng | MA | Drafter | Fully Meets | 3 | Fleming | 1999 | 
3679 | 14-Dec-19 |  | Production Technician I | EW | Active | Zone A | Full-Time | Unk | Engineers | MA | Engineer | Fully Meets | 3 | Harrison | 1989 | 
3680 | 27-Mar-20 |  | Production Technician I | MSC | Active | Zone B | Full-Time | Unk | Underground | MA | Operator | Fully Meets | 3 | Hudson | 1985 | 
3681 | 25-Nov-21 |  | Production Technician I | TNS | Active | Zone B | Temporary | Unk | Engineers | MA | Project Manager | Fully Meets | 3 | Lane | 1976 | 
3682 | 08-Jul-23 |  | Production Technician I | PYZ | Active | Zone C | Temporary | Unk | Field Operations | MA | Technician | Fully Meets | 4 | Wallace | 1943 | 
3683 | 02-Nov-21 | 11-Dec-21 | Production Technician I | WBL | Active | Zone C | Temporary | Involuntary | Finance & Accounting | MA | Administration | Fully Meets | 3 | Gaines | 1956 | 
3684 | 01-Dec-19 | 25-Dec-22 | Production Technician I | NEL | Active | Zone C | Part-Time | Involuntary | Field Operations | MA | Technician | Fully Meets | 3 | Levy | 1954 | 
3685 | 16-Aug-22 | 10-Nov-22 | Production Technician I | PL | Active | Zone C | Full-Time | Retirement | Project Management - Con | MA | Coordinator | Fully Meets | 3 | Jimenez | 1986 | 
3686 | 25-Apr-21 | 12-Dec-22 | Production Technician I | BPC | Future Start | Zone A | Full-Time | Retirement | Engineers | MA | Director | Exceeds | 1 | Figueroa | 1998 | 
3687 | 17-May-19 |  | Production Technician I | CCDR | Active | Zone B | Temporary | Unk | Field Operations | MA | Supervisor | Exceeds | 1 | Mcpherson | 1944 | 
3688 | 04-May-19 | 03-Aug-21 | Production Technician I | SVG | Future Start | Zone B | Full-Time | Involuntary | Wireline Construction | MA | Manager | Exceeds | 3 | Harding | 1951 | 
3689 | 16-Jul-21 |  | Production Technician I | EW | Active | Zone A | Temporary | Unk | Field Operations | MA | Laborer | Exceeds | 3 | Wells | 1960 | 
3690 | 04-Aug-20 | 27-Feb-21 | Production Technician I | MSC | Active | Zone A | Temporary | Voluntary | Yard (Material Handling) | MA | Laborer | Needs Improvement | 3 | Deleon | 1950 | 
3691 | 23-Nov-20 |  | Production Technician I | TNS | Active | Zone C | Full-Time | Unk | Finance & Accounting | MA | Manager | Needs Improvement | 1 | Church | 1993 | 
3692 | 11-Nov-19 |  | Production Technician I | PYZ | Active | Zone B | Part-Time | Unk | Aerial | MA | Lineman | Needs Improvement | 3 | Hunter | 1979 | 
3693 | 20-May-19 | 30-Aug-20 | Production Technician II | SVG | Active | Zone B | Temporary | Involuntary | Project Management - Con | MA | Field Project Manager | Exceeds | 2 | Vega | 1977 | 
3694 | 05-Nov-19 | 16-Apr-22 | Production Technician II | EW | Voluntarily Terminated | Zone A | Part-Time | Involuntary | Field Operations | MA | Specialist | PIP | 4 | West | 1961 | 
3695 | 20-Sep-18 | 04-Feb-21 | Production Technician II | MSC | Voluntarily Terminated | Zone C | Temporary | Voluntary | Catv | MA | Laborer | PIP | 4 | Neal | 1989 | 
